	time	mq4_volt
0	5.009442090988159	2.0068359375
1	5.017810106277466	2.01171875
2	5.020102024078369	2.0166015625
3	5.02206015586853	2.001953125
4	5.02473521232605	2.021484375
5	5.027098178863525	2.01171875
6	5.0293591022491455	2.0361328125
7	5.0327630043029785	2.0263671875
8	5.0358240604400635	2.05078125
9	5.037894010543823	2.041015625
10	5.040273189544678	2.0361328125
11	5.042349100112915	2.05078125
12	5.044332981109619	2.0458984375
13	5.046396017074585	2.0458984375
14	5.049143075942993	2.05078125
15	5.051367998123169	2.05078125
16	5.053429126739502	2.0556640625
17	5.055497169494629	2.0556640625
18	5.057903051376343	2.060546875
19	5.059966087341309	2.060546875
20	5.062067985534668	2.0703125
21	5.064558029174805	2.0556640625
22	5.0670201778411865	2.0703125
23	5.070028066635132	2.0654296875
24	5.072570085525513	2.060546875
25	5.074869155883789	2.0556640625
26	5.077174186706543	2.0458984375
27	5.079411029815674	2.060546875
28	5.082601070404053	2.060546875
29	5.085052013397217	2.0458984375
30	5.08802604675293	2.05078125
31	5.090345144271851	2.0556640625
32	5.092875003814697	2.05078125
33	5.095184087753296	2.041015625
34	5.097591161727905	2.0361328125
35	5.1002161502838135	2.05078125
36	5.102734088897705	2.05078125
37	5.105238199234009	2.0458984375
38	5.107467174530029	2.0556640625
39	5.10983419418335	2.05078125
40	5.112346172332764	2.05078125
41	5.115331172943115	2.05078125
42	5.1187310218811035	2.0458984375
43	5.122580051422119	2.0263671875
44	5.125550031661987	2.041015625
45	5.1285669803619385	2.0458984375
46	5.1332011222839355	2.0458984375
47	5.136589050292969	2.0263671875
48	5.140009164810181	2.0263671875
49	5.142682075500488	2.0263671875
50	5.145928144454956	2.0166015625
51	5.15111517906189	2.01171875
52	5.154555082321167	2.01171875
53	5.157072067260742	2.0166015625
54	5.159424066543579	2.0361328125
55	5.216261148452759	2.021484375
56	5.319344997406006	2.01171875
57	5.4223411083221436	2.0068359375
58	5.525475025177002	2.001953125
59	5.628677129745483	2.021484375
60	5.731609106063843	2.001953125
61	5.834728002548218	2.021484375
62	5.937582015991211	2.021484375
63	6.040846109390259	2.01171875
64	6.1437389850616455	2.01171875
65	6.246910095214844	1.9970703125
66	6.349909067153931	2.0068359375
67	6.452942132949829	2.01171875
68	6.555950164794922	2.0068359375
69	6.658963203430176	2.0166015625
70	6.762091159820557	2.0166015625
71	6.865065097808838	2.0166015625
72	6.968235015869141	2.001953125
73	7.071353197097778	2.0068359375
74	7.174271106719971	2.01171875
75	7.277582168579102	2.01171875
76	7.38056206703186	2.0068359375
77	7.483481168746948	2.01171875
78	7.58653712272644	1.9970703125
79	7.689561128616333	2.0166015625
80	7.792809009552002	1.9970703125
81	7.905961036682129	2.01171875
82	7.998823165893555	2.001953125
83	8.101999044418335	2.01171875
84	8.205143213272095	2.001953125
85	8.30791711807251	2.0068359375
86	8.411201000213623	2.0068359375
87	8.514188051223755	2.0068359375
88	8.61718201637268	2.0068359375
89	8.720224142074585	2.001953125
90	8.823482036590576	2.0068359375
91	8.926449060440063	2.01171875
92	9.029401063919067	2.0068359375
93	9.13246202468872	2.021484375
94	9.235764980316162	2.01171875
95	9.338792085647583	2.0068359375
96	9.441824197769165	2.0263671875
97	9.544812202453613	2.01171875
98	9.64779019355774	2.0263671875
99	9.750776052474976	2.0068359375
100	9.862159013748169	2.0166015625
101	9.956886053085327	2.01171875
102	10.060156106948853	2.0166015625
