	time	mq4_volt
205	29.431706190109253	2.197265625
206	29.573158025741577	2.20703125
207	29.71500515937805	2.20703125
208	29.934081077575684	2.20703125
209	30.07196307182312	2.20703125
210	30.218533992767334	2.2021484375
211	30.353758096694946	2.2021484375
212	30.496029138565063	2.2119140625
213	30.62813401222229	2.20703125
214	30.772751092910767	2.2119140625
215	30.9100980758667	2.20703125
216	31.057221174240112	2.197265625
217	31.200330018997192	2.2314453125
218	31.34647512435913	2.20703125
219	31.50381112098694	2.197265625
220	31.650068044662476	2.20703125
221	31.859620094299316	2.2021484375
222	31.99175214767456	2.2216796875
223	32.135334968566895	2.2021484375
224	32.268511056900024	2.2021484375
225	32.413273096084595	2.20703125
226	32.555830001831055	2.236328125
227	32.69299006462097	2.20703125
228	32.83593797683716	2.1923828125
229	32.98939514160156	2.197265625
230	33.13354301452637	2.2119140625
231	33.27052617073059	2.2021484375
232	33.4131920337677	2.20703125
233	33.6100971698761	2.2021484375
234	33.758445024490356	2.20703125
235	33.903444051742554	2.2021484375
236	34.035649061203	2.2265625
237	34.1824631690979	2.2119140625
238	34.315996170043945	2.20703125
239	34.462023973464966	2.216796875
240	34.60256600379944	2.1923828125
241	34.75208902359009	2.2021484375
242	34.89213514328003	2.20703125
243	35.04077410697937	2.20703125
244	35.17576503753662	2.2021484375
245	35.331698179244995	2.20703125
246	35.539584159851074	2.20703125
247	35.68502712249756	2.2119140625
248	35.84223008155823	2.197265625
249	35.989315032958984	2.2119140625
250	36.1408851146698	2.2119140625
251	36.27659511566162	2.2119140625
252	36.415584087371826	2.2119140625
253	36.57574796676636	2.20703125
254	36.714195013046265	2.2119140625
255	36.86519908905029	2.20703125
256	37.0204131603241	2.20703125
257	37.155214071273804	2.20703125
258	37.367558002471924	2.2119140625
259	37.50692701339722	2.2021484375
260	37.650542974472046	2.20703125
261	37.78724908828735	2.197265625
262	37.93414902687073	2.2119140625
263	38.082502126693726	2.2021484375
264	38.2290461063385	2.2021484375
265	38.37984919548035	2.2216796875
266	38.528547048568726	2.2119140625
267	38.67269515991211	2.2119140625
268	38.81226110458374	2.2119140625
269	38.974462032318115	2.2119140625
270	39.12039804458618	2.2119140625
271	39.32072114944458	2.2216796875
272	39.47192311286926	2.197265625
273	39.61475205421448	2.1923828125
274	39.756760120391846	2.20703125
275	39.89730215072632	2.20703125
276	40.032679080963135	2.2265625
277	40.18670606613159	2.2021484375
278	40.329030990600586	2.1923828125
279	40.473289012908936	2.2021484375
280	40.640379190444946	2.2021484375
281	40.79537796974182	2.20703125
282	40.94465398788452	2.20703125
283	41.148863077163696	2.2314453125
284	41.28896498680115	2.2021484375
285	41.43062996864319	2.20703125
286	41.57399797439575	2.2119140625
287	41.72210907936096	2.197265625
288	41.870426177978516	2.197265625
289	42.02308917045593	2.1923828125
290	42.16879916191101	2.197265625
291	42.31037497520447	2.197265625
292	42.450677156448364	2.1875
293	42.596477031707764	2.197265625
294	42.745043992996216	2.2021484375
295	42.89275908470154	2.2021484375
296	43.09178400039673	2.2119140625
297	43.23990797996521	2.2021484375
298	43.38871097564697	2.2021484375
299	43.536221981048584	2.197265625
300	43.684524059295654	2.197265625
301	43.856192111968994	2.216796875
302	44.01450514793396	2.2021484375
303	44.16214609146118	2.20703125
304	44.31769418716431	2.1923828125
305	44.46518015861511	2.2021484375
306	44.60645318031311	2.1875
307	44.74288511276245	2.2021484375
308	44.96274018287659	2.20703125
309	45.114055156707764	2.20703125
310	45.27968215942383	2.20703125
311	45.447396993637085	2.2119140625
312	45.59869909286499	2.2021484375
313	45.7527551651001	2.2021484375
314	45.92163014411926	2.2021484375
315	46.09242606163025	2.20703125
316	46.24494814872742	2.20703125
317	46.3817241191864	2.20703125
318	46.53061318397522	2.20703125
319	46.69334101676941	2.20703125
320	46.85352396965027	2.20703125
321	47.07496118545532	2.197265625
322	47.22008800506592	2.20703125
323	47.35569405555725	2.20703125
324	47.501538038253784	2.2021484375
325	47.64634919166565	2.2021484375
326	47.79242396354675	2.20703125
327	47.94480800628662	2.1923828125
