	time	mq4_volt
0	0.000331878662109375	2.1923828125
1	0.008583784103393555	2.197265625
2	0.011511802673339844	2.1728515625
3	0.013984918594360352	2.1728515625
4	0.017117977142333984	2.1630859375
5	0.019910812377929688	2.16796875
6	0.022777795791625977	2.16796875
7	0.02522897720336914	2.1630859375
8	0.027452945709228516	2.16796875
9	0.03053879737854004	2.1728515625
10	0.03322482109069824	2.1728515625
11	0.035490989685058594	2.1630859375
12	0.03764200210571289	2.1728515625
13	0.13789892196655273	2.1630859375
14	0.2408909797668457	2.158203125
15	0.3438858985900879	2.1435546875
16	0.44686388969421387	2.1630859375
17	0.5498747825622559	2.1630859375
18	0.6529548168182373	2.16796875
19	0.7560780048370361	2.1630859375
20	0.859138011932373	2.1630859375
21	0.9620909690856934	2.177734375
22	1.0652439594268799	2.1630859375
23	1.1681909561157227	2.158203125
24	1.271453857421875	2.158203125
25	1.374330997467041	2.1630859375
26	1.477599859237671	2.1630859375
27	1.5804247856140137	2.1630859375
28	1.6837069988250732	2.1533203125
29	1.7867038249969482	2.1533203125
30	1.889714002609253	2.158203125
31	1.9928269386291504	2.1630859375
32	2.0957977771759033	2.177734375
33	2.1989529132843018	2.158203125
34	2.302083969116211	2.158203125
35	2.4050488471984863	2.158203125
36	2.508074998855591	2.1630859375
37	2.6110899448394775	2.158203125
38	2.7142069339752197	2.1630859375
39	2.8172829151153564	2.1484375
40	2.9202258586883545	2.158203125
41	3.0234429836273193	2.1533203125
42	3.1263179779052734	2.158203125
43	3.2295658588409424	2.1630859375
44	3.332580804824829	2.158203125
45	3.4356088638305664	2.138671875
46	3.538670778274536	2.1630859375
47	3.6416728496551514	2.1484375
48	3.7447969913482666	2.1630859375
49	3.847947835922241	2.1533203125
50	4.058631896972656	2.158203125
51	4.216734886169434	2.158203125
52	4.344446897506714	2.158203125
53	4.466944932937622	2.1630859375
54	4.619118928909302	2.158203125
55	4.745837926864624	2.1484375
56	4.87605094909668	2.158203125
57	4.997785806655884	2.158203125
58	5.131560802459717	2.158203125
59	5.252278804779053	2.1533203125
60	5.386430978775024	2.1630859375
61	5.516884803771973	2.1630859375
62	5.64596700668335	2.1630859375
63	5.770082950592041	2.1533203125
64	5.903315782546997	2.158203125
65	6.076467990875244	2.158203125
66	6.211360931396484	2.1630859375
67	6.351073980331421	2.1630859375
68	6.479265928268433	2.158203125
69	6.599103927612305	2.177734375
70	6.725034952163696	2.158203125
71	6.8456549644470215	2.1630859375
72	6.9953320026397705	2.1484375
73	7.123597860336304	2.1484375
74	7.247280836105347	2.16796875
75	7.370130777359009	2.158203125
76	7.49444580078125	2.158203125
77	7.61644983291626	2.158203125
78	7.791899919509888	2.1533203125
79	7.918729782104492	2.1533203125
80	8.0433669090271	2.1435546875
81	8.170813798904419	2.16796875
82	8.29192590713501	2.1435546875
83	8.412630796432495	2.1533203125
