	time	mq4_volt
0	0.08392882347106934	1.9091796875
1	0.18691396713256836	1.904296875
2	0.28995490074157715	1.9091796875
3	0.3928718566894531	1.9091796875
4	0.49603796005249023	1.9140625
5	0.5990757942199707	1.904296875
6	0.7020947933197021	1.904296875
7	0.8052737712860107	1.9091796875
8	0.9082839488983154	1.9091796875
9	1.0137507915496826	1.9140625
10	1.1144158840179443	1.904296875
11	1.2174088954925537	1.9091796875
12	1.320542812347412	1.9140625
13	1.4237799644470215	1.9091796875
14	1.5266499519348145	1.9140625
15	1.6316509246826172	1.9091796875
16	1.733285903930664	1.89453125
17	1.8358399868011475	1.904296875
18	1.938884973526001	1.904296875
19	2.0420479774475098	1.8896484375
20	2.1449198722839355	1.9140625
21	2.2481307983398438	1.904296875
22	2.3510758876800537	1.8994140625
23	2.4541759490966797	1.904296875
24	2.5572829246520996	1.8994140625
25	2.66021990776062	1.8994140625
26	2.7633168697357178	1.904296875
27	2.8663837909698486	1.9091796875
28	2.969500780105591	1.8994140625
29	3.072507858276367	1.904296875
30	3.1757819652557373	1.904296875
31	3.2786309719085693	1.8994140625
32	3.381722927093506	1.904296875
33	3.484799861907959	1.923828125
34	3.5877199172973633	1.904296875
35	3.6909399032592773	1.904296875
36	3.793968915939331	1.9091796875
37	3.8971009254455566	1.904296875
38	4.000017881393433	1.904296875
39	4.103250980377197	1.904296875
40	4.206248998641968	1.9091796875
41	4.309368848800659	1.9140625
42	4.412268877029419	1.904296875
43	4.515406847000122	1.9140625
44	4.618515968322754	1.9140625
45	4.721641778945923	1.904296875
46	4.824580907821655	1.9091796875
47	4.927716970443726	1.9091796875
48	5.030732870101929	1.9091796875
49	5.133782863616943	1.9140625
50	5.236833810806274	1.9091796875
51	5.3399269580841064	1.9091796875
52	5.442934989929199	1.9091796875
53	5.546072959899902	1.904296875
54	5.649057865142822	1.9287109375
55	5.752222776412964	1.923828125
56	5.855181932449341	1.904296875
57	5.9582109451293945	1.9091796875
58	6.061291933059692	1.9091796875
59	6.164337873458862	1.9091796875
60	6.267430782318115	1.923828125
61	6.370435953140259	1.9091796875
62	6.4735448360443115	1.904296875
63	6.57657790184021	1.9091796875
64	6.6795408725738525	1.9140625
65	6.782617807388306	1.9091796875
66	6.885828971862793	1.904296875
67	6.988668918609619	1.9091796875
68	7.091890811920166	1.9091796875
69	7.194896936416626	1.904296875
70	7.298020839691162	1.9091796875
71	7.401022911071777	1.8994140625
72	7.5041468143463135	1.9091796875
73	7.6071457862854	1.9091796875
74	7.710206985473633	1.9091796875
75	7.813199996948242	1.904296875
76	7.916396856307983	1.904296875
77	8.019322872161865	1.904296875
78	8.122520923614502	1.904296875
79	8.225391864776611	1.9091796875
80	8.32864499092102	1.9091796875
81	8.43163800239563	1.9091796875
82	8.53476595878601	1.93359375
83	8.637810945510864	1.904296875
84	8.740900993347168	1.9091796875
85	8.843915939331055	1.8994140625
86	8.946983814239502	1.904296875
87	9.049985885620117	1.904296875
88	9.153090953826904	1.9091796875
89	9.256149768829346	1.9091796875
90	9.359242916107178	1.9091796875
91	9.462132930755615	1.9091796875
92	9.565480947494507	1.9091796875
93	9.668359994888306	1.89453125
94	9.77148985862732	1.904296875
95	9.874511957168579	1.9091796875
96	9.97761082649231	1.9091796875
97	10.080642938613892	1.9091796875
98	10.183676958084106	1.9140625
99	10.286610841751099	1.904296875
100	10.389861822128296	1.9091796875
101	10.492859840393066	1.9140625
102	10.595805883407593	1.9287109375
103	10.698959827423096	1.8994140625
104	10.801910877227783	1.9140625
105	10.905072927474976	1.9091796875
106	11.007917881011963	1.9140625
107	11.111157894134521	1.8994140625
108	11.21419882774353	1.9091796875
109	11.317327976226807	1.9091796875
110	11.420254945755005	1.9189453125
111	11.52345085144043	1.9091796875
112	11.626450777053833	1.904296875
113	11.729615926742554	1.9091796875
114	11.832697868347168	1.9189453125
115	11.935685873031616	1.9091796875
116	12.038593769073486	1.9140625
117	12.141823768615723	1.9091796875
118	12.244820833206177	1.9091796875
119	12.347948789596558	1.9091796875
120	12.45091986656189	1.9091796875
121	12.553948879241943	1.9091796875
122	12.656924962997437	1.9140625
123	12.760202884674072	1.9140625
124	12.863166809082031	1.9091796875
125	12.966288805007935	1.9091796875
126	13.069292783737183	1.8994140625
127	13.17241382598877	1.904296875
128	13.275460958480835	1.9140625
129	13.378537893295288	1.9091796875
130	13.48141598701477	1.9091796875
131	13.584536790847778	1.9287109375
132	13.687500953674316	1.9140625
133	13.790788888931274	1.9140625
134	13.893788814544678	1.9189453125
135	13.996912956237793	1.9189453125
136	14.099914789199829	1.9140625
137	14.203041791915894	1.9189453125
138	14.306036949157715	1.9140625
139	14.409024953842163	1.9091796875
140	14.512001991271973	1.9189453125
141	14.615259885787964	1.9140625
142	14.718209981918335	1.904296875
143	14.821363925933838	1.9189453125
144	14.92438793182373	1.904296875
145	15.027503967285156	1.9287109375
146	15.130530834197998	1.9140625
147	15.233514785766602	1.9140625
148	15.336464881896973	1.9140625
149	15.439794778823853	1.9140625
150	15.54276180267334	1.9091796875
151	15.645751953125	1.904296875
152	15.748759984970093	1.9140625
153	15.851907968521118	1.904296875
154	15.955001831054688	1.9189453125
155	16.057870864868164	1.9140625
156	16.16096782684326	1.9140625
157	16.263990879058838	1.9189453125
158	16.367113828659058	1.9140625
159	16.470240831375122	1.923828125
160	16.573354959487915	1.9189453125
161	16.676265954971313	1.9140625
162	16.779332876205444	1.9189453125
163	16.882340908050537	1.9140625
164	16.985427856445312	1.9140625
165	17.08845591545105	1.9189453125
166	17.19160795211792	1.923828125
167	17.2947678565979	1.9189453125
168	17.397839784622192	1.9189453125
169	17.50084400177002	1.93359375
170	17.603972911834717	1.953125
171	17.70697784423828	1.923828125
172	17.81009793281555	1.93359375
173	17.913134813308716	1.9287109375
174	18.016214847564697	1.9287109375
175	18.119049787521362	1.93359375
176	18.22213578224182	1.923828125
177	18.325140953063965	1.923828125
178	18.42842984199524	1.9189453125
179	18.5314359664917	1.9189453125
180	18.634448766708374	1.9140625
181	18.737560987472534	1.923828125
182	18.840725898742676	1.9287109375
183	18.943511962890625	1.923828125
184	19.046676874160767	1.923828125
185	19.14965295791626	1.9189453125
186	19.252931833267212	1.943359375
187	19.355947971343994	1.923828125
188	19.458974838256836	1.923828125
189	19.56204080581665	1.8994140625
190	19.665202856063843	1.9140625
191	19.76821780204773	1.9140625
192	19.871307849884033	1.9287109375
193	19.974312782287598	1.9140625
194	20.077393770217896	1.923828125
195	20.18031597137451	1.923828125
196	20.283368825912476	1.953125
197	20.386478900909424	1.9189453125
198	20.489643812179565	1.943359375
199	20.592644929885864	1.953125
200	20.695766925811768	1.9189453125
201	20.798765897750854	1.9189453125
202	20.90189790725708	1.9091796875
203	21.00489377975464	1.9189453125
204	21.1080219745636	1.9091796875
205	21.2110538482666	1.9140625
206	21.3141508102417	1.923828125
207	21.41715693473816	1.9287109375
208	21.5202739238739	1.943359375
209	21.62328577041626	1.9140625
210	21.72626781463623	1.923828125
211	21.829266786575317	1.9189453125
212	21.93227481842041	1.9189453125
213	22.035484790802002	1.8994140625
214	22.138484001159668	1.9189453125
215	22.241606950759888	1.9287109375
216	22.344610929489136	1.923828125
217	22.447733879089355	1.9189453125
218	22.550734996795654	1.9287109375
219	22.653791904449463	1.923828125
220	22.756913900375366	1.9140625
221	22.859989881515503	1.9384765625
222	22.963037967681885	1.923828125
223	23.066109895706177	1.9189453125
224	23.168951988220215	1.904296875
225	23.272148847579956	1.9091796875
226	23.375232934951782	1.923828125
227	23.47836399078369	1.9189453125
228	23.581360816955566	1.9287109375
229	23.68448495864868	1.9189453125
230	23.787446975708008	1.93359375
231	23.89058780670166	1.9189453125
232	23.993615865707397	1.9189453125
233	24.0968279838562	1.9189453125
234	24.199697971343994	1.9189453125
235	24.30281090736389	1.923828125
236	24.405719995498657	1.923828125
237	24.50894784927368	1.9287109375
238	24.61199378967285	1.9189453125
